"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02172V02618","Taxation Class","C03396V04087","Colour","UNIT","VALUE"
"TEA26","New and Secondhand Vehicles","2010","2010","07","All Other Vehicles","15","Silver","Number","1662"
"TEA26","New and Secondhand Vehicles","2010","2010","07","All Other Vehicles","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2010","2010","07","All Other Vehicles","17","Multi-coloured","Number","59"
"TEA26","New and Secondhand Vehicles","2010","2010","07","All Other Vehicles","18","Other","Number","1"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","-","All colours","Number","86932"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","01","Black","Number","21004"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","02","Grey","Number","15700"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","03","White","Number","3033"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","04","Beige","Number","997"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","05","Brown","Number","2403"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","06","Orange","Number","92"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","07","Yellow","Number","101"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","08","Green","Number","468"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","09","Blue","Number","9812"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","10","Purple","Number","254"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","11","Pink","Number","21"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","12","Red","Number","9037"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","13","Bronze","Number","217"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","14","Gold","Number","2285"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","15","Silver","Number","21507"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","16","Navy","Number","1"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","17","Multi-coloured","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","011","New Private Cars","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","-","All colours","Number","11188"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","01","Black","Number","1037"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","02","Grey","Number","481"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","03","White","Number","6087"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","04","Beige","Number","59"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","05","Brown","Number","12"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","06","Orange","Number","9"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","07","Yellow","Number","183"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","08","Green","Number","456"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","09","Blue","Number","637"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","10","Purple","Number","7"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","12","Red","Number","861"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","13","Bronze","Number","6"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","14","Gold","Number","76"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","15","Silver","Number","1260"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","17","Multi-coloured","Number","17"
"TEA26","New and Secondhand Vehicles","2011","2011","012","New Goods Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","-","All colours","Number","1731"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","01","Black","Number","19"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","02","Grey","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","03","White","Number","3"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","04","Beige","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","05","Brown","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","06","Orange","Number","32"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","07","Yellow","Number","22"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","08","Green","Number","482"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","09","Blue","Number","354"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","10","Purple","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","12","Red","Number","652"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","13","Bronze","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","14","Gold","Number","1"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","15","Silver","Number","19"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","17","Multi-coloured","Number","146"
"TEA26","New and Secondhand Vehicles","2011","2011","013","New Tractors","18","Other","Number","1"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","-","All colours","Number","1102"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","01","Black","Number","348"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","02","Grey","Number","78"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","03","White","Number","108"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","04","Beige","Number","6"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","05","Brown","Number","5"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","06","Orange","Number","20"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","07","Yellow","Number","29"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","08","Green","Number","38"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","09","Blue","Number","165"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","10","Purple","Number","4"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","11","Pink","Number","3"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","12","Red","Number","150"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","13","Bronze","Number","2"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","14","Gold","Number","1"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","15","Silver","Number","117"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","17","Multi-coloured","Number","28"
"TEA26","New and Secondhand Vehicles","2011","2011","014","New Motor Cycles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","-","All colours","Number","4808"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","01","Black","Number","842"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","02","Grey","Number","740"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","03","White","Number","560"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","04","Beige","Number","68"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","05","Brown","Number","157"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","06","Orange","Number","17"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","07","Yellow","Number","265"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","08","Green","Number","52"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","09","Blue","Number","449"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","10","Purple","Number","40"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","11","Pink","Number","1"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","12","Red","Number","474"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","13","Bronze","Number","16"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","14","Gold","Number","49"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","15","Silver","Number","1064"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","17","Multi-coloured","Number","14"
"TEA26","New and Secondhand Vehicles","2011","2011","01606","New Other Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","-","All colours","Number","41149"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","01","Black","Number","10208"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","02","Grey","Number","5862"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","03","White","Number","1188"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","04","Beige","Number","305"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","05","Brown","Number","140"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","06","Orange","Number","79"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","07","Yellow","Number","81"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","08","Green","Number","989"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","09","Blue","Number","7840"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","10","Purple","Number","119"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","11","Pink","Number","16"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","12","Red","Number","3033"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","13","Bronze","Number","77"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","14","Gold","Number","183"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","15","Silver","Number","11000"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","16","Navy","Number","2"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","17","Multi-coloured","Number","27"
"TEA26","New and Secondhand Vehicles","2011","2011","021","Secondhand Private Cars","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","-","All colours","Number","5227"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","01","Black","Number","264"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","02","Grey","Number","107"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","03","White","Number","2994"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","04","Beige","Number","3"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","05","Brown","Number","2"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","06","Orange","Number","30"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","07","Yellow","Number","88"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","08","Green","Number","153"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","09","Blue","Number","540"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","10","Purple","Number","4"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","12","Red","Number","438"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","13","Bronze","Number","2"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","14","Gold","Number","7"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","15","Silver","Number","425"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","17","Multi-coloured","Number","170"
"TEA26","New and Secondhand Vehicles","2011","2011","022","Secondhand Goods Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2011","2011","023","Secondhand Tractors","-","All colours","Number","2537"
